,clip_name,threshold,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
0,15_1,4,0.4670480191707611,0.2600366473197937,-0.15677514672279358,0.47184717655181885,0.24878737330436707,-0.1458730399608612,0.47461289167404175,0.2490358203649521,-0.14586682617664337,0.4773730933666229,0.2494926154613495,-0.1458432376384735,0.46392786502838135,0.2490854114294052,-0.14035841822624207,0.4612060487270355,0.24938051402568817,-0.1403515636920929,0.45879337191581726,0.24973164498806,-0.140376016497612,0.4822973310947418,0.255878746509552,-0.07522530853748322,0.45633241534233093,0.25744155049324036,-0.049118783324956894,0.47298893332481384,0.2744061052799225,-0.13043075799942017,0.4625735282897949,0.2743644416332245,-0.12327428162097931,0.5064406394958496,0.3260937035083771,-0.04971708357334137,0.4411458671092987,0.32833215594291687,0.002320289146155119,0.5253053307533264,0.4005947709083557,-0.15239477157592773,0.41065743565559387,0.398895800113678,-0.09458348155021667,0.49293747544288635,0.3334226906299591,-0.2749369740486145,0.4311542510986328,0.32531315088272095,-0.24244755506515503,0.4851953089237213,0.3141361176967621,-0.30401521921157837,0.4342719614505768,0.30367451906204224,-0.27209439873695374,0.48341473937034607,0.3073350489139557,-0.29070159792900085,0.4378177225589752,0.2999466359615326,-0.26067930459976196,0.483974426984787,0.31524166464805603,-0.2715909779071808,0.439007967710495,0.306792289018631,-0.24193671345710754,0.4998350143432617,0.5169673562049866,-0.0258644912391901,0.4588945806026459,0.5165156126022339,0.02584773115813732,0.5132107138633728,0.6543911099433899,-0.03328569605946541,0.4514909088611603,0.6478002071380615,0.13010276854038239,0.5314209461212158,0.7826957702636719,0.020961547270417213,0.4492771327495575,0.7602823376655579,0.29288700222969055,0.5287007689476013,0.7983419299125671,0.019884487614035606,0.4570193588733673,0.7792772650718689,0.3051382303237915,0.5373708605766296,0.8270583748817444,-0.08654571324586868,0.42538902163505554,0.7925583720207214,0.23188479244709015
1,15_1,8,0.463103711605072,0.26146262884140015,-0.1720236837863922,0.468505859375,0.24998679757118225,-0.16133688390254974,0.47153231501579285,0.25039705634117126,-0.16132281720638275,0.47448068857192993,0.25111690163612366,-0.16129359602928162,0.4605870246887207,0.2503860890865326,-0.1552395224571228,0.45832860469818115,0.2507132589817047,-0.15523795783519745,0.45671555399894714,0.25108233094215393,-0.15525300800800323,0.4801909029483795,0.2587331533432007,-0.08969931304454803,0.4550929367542267,0.25846561789512634,-0.0615520104765892,0.4692220091819763,0.2761896848678589,-0.14537696540355682,0.4592197835445404,0.2753651738166809,-0.13757891952991486,0.5049055218696594,0.3282560408115387,-0.061983171850442886,0.43868038058280945,0.33155694603919983,-0.007686614990234375,0.5242544412612915,0.401344895362854,-0.16960866749286652,0.40995728969573975,0.40165677666664124,-0.10897278040647507,0.4900662302970886,0.3336942791938782,-0.3008536994457245,0.42954400181770325,0.32757678627967834,-0.2691589295864105,0.48246800899505615,0.31510862708091736,-0.33269935846328735,0.43346112966537476,0.3053956627845764,-0.3002793490886688,0.4802810847759247,0.30863526463508606,-0.31931057572364807,0.43725743889808655,0.30185508728027344,-0.2903238832950592,0.48117515444755554,0.3159427344799042,-0.29758918285369873,0.43845614790916443,0.3087911009788513,-0.2691420316696167,0.4989849328994751,0.5175530314445496,-0.026256335899233818,0.4576558470726013,0.517352819442749,0.02622232772409916,0.5119226574897766,0.6540367603302002,-0.040139202028512955,0.45052632689476013,0.6474393010139465,0.129448801279068,0.5310968160629272,0.7826284170150757,0.012785612605512142,0.4492926299571991,0.7618741393089294,0.29446759819984436,0.5282795429229736,0.7984951138496399,0.011252825148403645,0.45695263147354126,0.7804363369941711,0.3067512512207031,0.5368961691856384,0.8270536661148071,-0.09791792184114456,0.4258299767971039,0.7932552099227905,0.23027725517749786
2,15_1,12,0.45590725541114807,0.26717278361320496,-0.20394697785377502,0.4615319073200226,0.2548156976699829,-0.19470332562923431,0.4647650718688965,0.25490856170654297,-0.1946907937526703,0.4679621756076813,0.2553253471851349,-0.19467231631278992,0.4543967545032501,0.2558669447898865,-0.18881522119045258,0.4523790776729584,0.25635379552841187,-0.18883293867111206,0.4498637914657593,0.2569586932659149,-0.18884563446044922,0.4752022325992584,0.2619561553001404,-0.12112043052911758,0.4491412937641144,0.26247456669807434,-0.09361668676137924,0.4614323377609253,0.28161442279815674,-0.17549632489681244,0.45268550515174866,0.28105467557907104,-0.1678640991449356,0.4990631937980652,0.3289036452770233,-0.08528222888708115,0.432297021150589,0.3360290825366974,-0.031780488789081573,0.5204809308052063,0.4057233929634094,-0.1913897544145584,0.4079490602016449,0.4132242500782013,-0.13127009570598602,0.48790302872657776,0.33791813254356384,-0.333493709564209,0.4231777787208557,0.3374210298061371,-0.3024385869503021,0.480591744184494,0.32187920808792114,-0.3661467134952545,0.4266285300254822,0.31412273645401,-0.3338099420070648,0.478283554315567,0.31545594334602356,-0.3545696437358856,0.42895445227622986,0.30816978216171265,-0.32620707154273987,0.47929680347442627,0.32094186544418335,-0.331021249294281,0.43044063448905945,0.315749853849411,-0.3032272458076477,0.49677735567092896,0.5193244814872742,-0.0264810211956501,0.4554792642593384,0.5194925665855408,0.026455063372850418,0.5110490918159485,0.6560915112495422,-0.05432774871587753,0.4486099183559418,0.6491299271583557,0.14656689763069153,0.5300043225288391,0.7843590974807739,-0.007963793352246284,0.4489835202693939,0.7627212405204773,0.3306087255477905,0.5267595648765564,0.8023854494094849,-0.01013133767992258,0.45699483156204224,0.7811768651008606,0.3446102738380432,0.5370006561279297,0.828131914138794,-0.12164859473705292,0.4256590008735657,0.7949907779693604,0.2703605890274048
3,15_1,16,0.4607360064983368,0.27606308460235596,-0.22408732771873474,0.46529868245124817,0.26373234391212463,-0.20702160894870758,0.46771684288978577,0.26443180441856384,-0.2070077508687973,0.470095694065094,0.26543405652046204,-0.20703867077827454,0.45683997869491577,0.26261115074157715,-0.2136356681585312,0.453797847032547,0.2620382308959961,-0.21367396414279938,0.4513103663921356,0.26144835352897644,-0.21368743479251862,0.4744163453578949,0.27040454745292664,-0.11668246239423752,0.4479268193244934,0.26594164967536926,-0.11853300034999847,0.4649401903152466,0.2898437976837158,-0.18686281144618988,0.4540325999259949,0.288909375667572,-0.19697336852550507,0.4964870512485504,0.3334672152996063,-0.07136067003011703,0.428640216588974,0.33830878138542175,-0.05016801133751869,0.5177077054977417,0.4136493504047394,-0.1662522852420807,0.39893171191215515,0.4082065522670746,-0.1543245166540146,0.48626473546028137,0.34776610136032104,-0.30439913272857666,0.4184708893299103,0.33252736926078796,-0.28993305563926697,0.4783710539340973,0.3312734067440033,-0.335372656583786,0.422105997800827,0.31152600049972534,-0.3164156973361969,0.47695228457450867,0.32459571957588196,-0.32416680455207825,0.4248155355453491,0.30744272470474243,-0.3051617741584778,0.4777262806892395,0.32928571105003357,-0.30213943123817444,0.4261864125728607,0.31369131803512573,-0.28784510493278503,0.4951205551624298,0.5196822285652161,-0.01621047407388687,0.4532600939273834,0.5226943492889404,0.016238313168287277,0.5190333724021912,0.6500686407089233,-0.1256345510482788,0.4454613924026489,0.6520407795906067,0.12244636565446854,0.531278669834137,0.7804379463195801,-0.10718728601932526,0.4484819769859314,0.7633392214775085,0.28869855403900146,0.5258655548095703,0.7988629937171936,-0.11162498593330383,0.45685142278671265,0.7831698060035706,0.30002090334892273,0.5454496145248413,0.8295140862464905,-0.22518517076969147,0.42305389046669006,0.7960286736488342,0.22355414927005768
4,15_1,20,0.4823746979236603,0.2887512743473053,-0.1976393163204193,0.4842836558818817,0.27728402614593506,-0.18312138319015503,0.48654046654701233,0.2772769629955292,-0.183103546500206,0.48845863342285156,0.27733322978019714,-0.18312481045722961,0.476412832736969,0.27649033069610596,-0.19363375008106232,0.473467081785202,0.2761392891407013,-0.1936386525630951,0.4704294502735138,0.27584925293922424,-0.19363871216773987,0.48790833353996277,0.28117725253105164,-0.0804339274764061,0.4634142220020294,0.27828866243362427,-0.1263776570558548,0.4847105145454407,0.3015784025192261,-0.16077552735805511,0.47645303606987,0.30223438143730164,-0.17434509098529816,0.5012406706809998,0.34994959831237793,-0.03131627291440964,0.4398559331893921,0.3340241611003876,-0.10578107833862305,0.5280209183692932,0.42934390902519226,-0.1273406445980072,0.4215877950191498,0.3193563222885132,-0.24570249021053314,0.5132873058319092,0.3704881966114044,-0.3105914294719696,0.45816025137901306,0.2535374164581299,-0.33521416783332825,0.506684422492981,0.35617074370384216,-0.3406136929988861,0.46656572818756104,0.23364011943340302,-0.3645709753036499,0.5037218928337097,0.3490622937679291,-0.3311651945114136,0.46828824281692505,0.23169924318790436,-0.3465578258037567,0.5041971802711487,0.35348257422447205,-0.31149202585220337,0.4666914939880371,0.24069629609584808,-0.3313372731208801,0.49565190076828003,0.5332357883453369,0.0054687694646418095,0.45423874258995056,0.5375882983207703,-0.005349801387637854,0.5259932279586792,0.6598222255706787,-0.057456739246845245,0.4471683204174042,0.6603935956954956,0.12554863095283508,0.544477641582489,0.7879743576049805,-0.03729737922549248,0.4480692446231842,0.7633463144302368,0.3285127878189087,0.5398677587509155,0.8167893290519714,-0.04075006768107414,0.45625507831573486,0.7830777764320374,0.3434138298034668,0.5671787261962891,0.821991503238678,-0.14668281376361847,0.422426700592041,0.7961585521697998,0.26857712864875793
5,15_1,24,0.5101113319396973,0.3096328377723694,-0.16439729928970337,0.5127935409545898,0.29763707518577576,-0.14919276535511017,0.5141460299491882,0.2978329062461853,-0.1492055505514145,0.515433669090271,0.29797595739364624,-0.14922316372394562,0.5075732469558716,0.29613634943962097,-0.15747103095054626,0.5053646564483643,0.29529789090156555,-0.1574440747499466,0.503054678440094,0.2942630350589752,-0.15743035078048706,0.5126066207885742,0.3018452823162079,-0.06043281778693199,0.4962314963340759,0.29589229822158813,-0.09725049883127213,0.5104302167892456,0.3209458589553833,-0.13054277002811432,0.5039465427398682,0.3191617429256439,-0.14119888842105865,0.523445188999176,0.38144969940185547,-0.022028442472219467,0.46967270970344543,0.34351345896720886,-0.11199565976858139,0.5511887669563293,0.4450015723705292,-0.16079038381576538,0.4836527705192566,0.3201324939727783,-0.2807120084762573,0.5559473633766174,0.40289556980133057,-0.34878841042518616,0.508563220500946,0.2710482180118561,-0.37467896938323975,0.5588415265083313,0.39541974663734436,-0.38580769300460815,0.5173726677894592,0.25240904092788696,-0.4070969820022583,0.5553073287010193,0.3892490863800049,-0.3827223777770996,0.5168659090995789,0.2496236115694046,-0.39695441722869873,0.5529218316078186,0.3921337127685547,-0.3528805375099182,0.5129238367080688,0.25845107436180115,-0.37418079376220703,0.505477249622345,0.5638986229896545,0.006625041365623474,0.4650127589702606,0.5580494403839111,-0.006526895798742771,0.5392149686813354,0.6864029765129089,-0.10348780453205109,0.44873538613319397,0.6702048182487488,0.1675746589899063,0.5547295212745667,0.8209495544433594,-0.11209160834550858,0.44577065110206604,0.7649003863334656,0.3949105441570282,0.5466153025627136,0.8467015027999878,-0.1184435561299324,0.4527287781238556,0.7840110659599304,0.4130360782146454,0.5772773027420044,0.8608844876289368,-0.22599294781684875,0.42238977551460266,0.7983281016349792,0.35240450501441956
6,15_1,28,0.5607439875602722,0.30436187982559204,-0.23280954360961914,0.5615556836128235,0.29295220971107483,-0.2123926430940628,0.5622838139533997,0.29326295852661133,-0.21237021684646606,0.5628765821456909,0.2936682403087616,-0.21236850321292877,0.5566954016685486,0.29004788398742676,-0.2306537628173828,0.5541985034942627,0.28802937269210815,-0.2306615561246872,0.5517069697380066,0.2859382629394531,-0.23066119849681854,0.5559425950050354,0.29490771889686584,-0.09714986383914948,0.5427186489105225,0.28639915585517883,-0.1797187626361847,0.5592339634895325,0.31511175632476807,-0.18882112205028534,0.5542469620704651,0.3118612766265869,-0.21297697722911835,0.5600558519363403,0.3722517192363739,-0.028734983876347542,0.5059401988983154,0.3269956409931183,-0.20830437541007996,0.5987725853919983,0.37447604537010193,-0.16161690652370453,0.5222840309143066,0.30914145708084106,-0.39326605200767517,0.6118544936180115,0.29827114939689636,-0.32935330271720886,0.5681378245353699,0.24993814527988434,-0.4742695987224579,0.6179498434066772,0.27683091163635254,-0.35946401953697205,0.5763996243476868,0.23046919703483582,-0.5121623277664185,0.6140044927597046,0.2723322808742523,-0.35363754630088806,0.577540934085846,0.233730286359787,-0.493242472410202,0.6091318726539612,0.27974197268486023,-0.3336082696914673,0.5753760933876038,0.24511156976222992,-0.46897679567337036,0.5275231599807739,0.5603710412979126,0.030169587582349777,0.4862409830093384,0.5504146814346313,-0.03013795055449009,0.5543515682220459,0.6882872581481934,-0.17083840072155,0.44944027066230774,0.6974440813064575,0.10303013771772385,0.5580766797065735,0.8349798917770386,-0.1312061995267868,0.4395347237586975,0.7305517792701721,0.4726784825325012,0.5476644039154053,0.8564842939376831,-0.13039647042751312,0.4406892955303192,0.7264811992645264,0.5076096653938293,0.5792313814163208,0.8779303431510925,-0.24449841678142548,0.4269576966762543,0.7945576906204224,0.4510350823402405
7,15_1,32,0.5852541327476501,0.22430214285850525,-0.24315574765205383,0.5912572145462036,0.2173246145248413,-0.21415641903877258,0.5928137302398682,0.21988579630851746,-0.2142702043056488,0.5943847894668579,0.22167126834392548,-0.2143523246049881,0.5844481587409973,0.21262595057487488,-0.22142960131168365,0.5815908908843994,0.21152421832084656,-0.22138476371765137,0.5788298845291138,0.21019430458545685,-0.22137875854969025,0.5917592644691467,0.2292432188987732,-0.09423930197954178,0.570443332195282,0.21596838533878326,-0.133967787027359,0.5845488905906677,0.23759765923023224,-0.19560478627681732,0.5788484215736389,0.23264336585998535,-0.2045033574104309,0.586398720741272,0.3097161650657654,-0.07387901097536087,0.531360924243927,0.2662878930568695,-0.15077216923236847,0.5923507213592529,0.3273104727268219,-0.27031856775283813,0.5381723046302795,0.2728506028652191,-0.3363593518733978,0.5987473726272583,0.23070566356182098,-0.4655829071998596,0.5880386829376221,0.21750561892986298,-0.4326988756656647,0.6006917357444763,0.2094055712223053,-0.5078636407852173,0.5981487035751343,0.20550793409347534,-0.4692944586277008,0.6008214950561523,0.2069535255432129,-0.49154072999954224,0.598309338092804,0.20217354595661163,-0.45373642444610596,0.5990135669708252,0.21406179666519165,-0.46631139516830444,0.5948519110679626,0.20707517862319946,-0.43043020367622375,0.5431772470474243,0.5179058909416199,0.0244439784437418,0.4999420940876007,0.49757397174835205,-0.02457651123404503,0.5581979155540466,0.6756338477134705,-0.06138082593679428,0.4681984782218933,0.6135995984077454,-0.10142667591571808,0.5589094161987305,0.8269197940826416,0.04948602244257927,0.4765052795410156,0.6855802536010742,0.22496633231639862,0.5480099320411682,0.8506574034690857,0.05624767765402794,0.4837895333766937,0.6877658367156982,0.25674116611480713,0.5785444378852844,0.8746414184570312,-0.0402962826192379,0.46777310967445374,0.757867157459259,0.21371527016162872
8,15_1,36,0.5642395615577698,0.24859438836574554,-0.10280393809080124,0.565773606300354,0.23631224036216736,-0.08787655830383301,0.56711745262146,0.23722921311855316,-0.08795198798179626,0.5686447024345398,0.23783066868782043,-0.08803938329219818,0.560014009475708,0.23538841307163239,-0.09125613421201706,0.5571791529655457,0.23536041378974915,-0.09131230413913727,0.5545623898506165,0.23528489470481873,-0.09131916612386703,0.5683069825172424,0.24224421381950378,0.007772776298224926,0.547856330871582,0.23850694298744202,-0.007548553869128227,0.5635595321655273,0.2643795609474182,-0.0644085630774498,0.5568112730979919,0.26373010873794556,-0.06935923546552658,0.5869709849357605,0.31951868534088135,0.0424465611577034,0.5215260982513428,0.2858409285545349,0.018555758520960808,0.5873196125030518,0.34128230810165405,-0.07724963128566742,0.5265230536460876,0.30352267622947693,0.03077619895339012,0.5770452618598938,0.30652686953544617,-0.18737436830997467,0.5484644770622253,0.29393142461776733,0.12118829041719437,0.5760424733161926,0.29279717803001404,-0.20444060862064362,0.5488178730010986,0.2860855162143707,0.13059860467910767,0.5764890313148499,0.294179230928421,-0.196986123919487,0.5503639578819275,0.29065242409706116,0.1319398283958435,0.5730440616607666,0.29802167415618896,-0.18741728365421295,0.5482529997825623,0.29421842098236084,0.12513193488121033,0.5552078485488892,0.5229588747024536,0.003676300635561347,0.5133252143859863,0.48434966802597046,-0.0033346719574183226,0.5592673420906067,0.6772658228874207,-0.07698503136634827,0.4975825250148773,0.4448404014110565,-0.34625130891799927,0.5566918849945068,0.8294325470924377,-0.0625658929347992,0.4880465865135193,0.594208300113678,-0.314630389213562,0.5442394018173218,0.8549768924713135,-0.06737516075372696,0.49185001850128174,0.6073529720306396,-0.31330910325050354,0.5823277831077576,0.8757117986679077,-0.18291479349136353,0.47954943776130676,0.6747498512268066,-0.42305028438568115
9,15_1,40,0.5659016966819763,0.28294840455055237,0.008713590912520885,0.5701637268066406,0.26917266845703125,0.031667642295360565,0.5726537704467773,0.26952192187309265,0.0315721221268177,0.5755215883255005,0.2701149582862854,0.03151398152112961,0.5606565475463867,0.267770916223526,0.030649639666080475,0.5571132302284241,0.2674008905887604,0.030598144978284836,0.5537707805633545,0.2669658958911896,0.030586358159780502,0.5785917639732361,0.2754693627357483,0.13120804727077484,0.5472477078437805,0.2694210708141327,0.1245269626379013,0.5693324208259583,0.29893359541893005,0.04438937455415726,0.5593315958976746,0.2979590892791748,0.04216136783361435,0.594511091709137,0.3498900532722473,0.12800486385822296,0.5201767683029175,0.32285675406455994,0.12295189499855042,0.5948711037635803,0.4098668694496155,-0.030686218291521072,0.5026822686195374,0.3857801854610443,-0.010242906399071217,0.5541728138923645,0.3729640543460846,-0.14957919716835022,0.5270538926124573,0.38298094272613525,-0.1226457729935646,0.538935661315918,0.36609941720962524,-0.17773015797138214,0.5365487933158875,0.3897152543067932,-0.15492647886276245,0.5379453897476196,0.35888150334358215,-0.15720969438552856,0.5401134490966797,0.3843555748462677,-0.15040244162082672,0.542146623134613,0.36187034845352173,-0.14376099407672882,0.534848153591156,0.3819916248321533,-0.12373942881822586,0.5616006255149841,0.5235258340835571,0.0023891651071608067,0.5202842354774475,0.48802489042282104,-0.002200220013037324,0.5640854239463806,0.6760455965995789,-0.06487419456243515,0.5275523066520691,0.4087691009044647,-0.33949902653694153,0.5523471236228943,0.8299700617790222,-0.07469657808542252,0.4941864013671875,0.575202465057373,-0.33139121532440186,0.5399948358535767,0.8625468015670776,-0.082909494638443,0.49751245975494385,0.596220850944519,-0.33300939202308655,0.5849435925483704,0.875013530254364,-0.18897810578346252,0.47939422726631165,0.6425259113311768,-0.4321761727333069
